Tag,Parent_Tag,Attr_For,Num_Children,Num_Siblings,Depth,X_Percent,Y_Percent,Font_Size,Font_Weight,Is_Text,Nearest_Color,Nearest_Bg_Color,Distance_From_Input,Class
#text,h2,0.0,0.0,0.0,0.4516,0.8171,0.1327,0.0,0.4,1.0,black,black,0.7912,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.2857,0.8,0.4,1.0,black,black,0.4669,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.4286,0.8,0.4,1.0,black,black,0.2318,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.5204,0.8,0.4,1.0,black,black,0.0795,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.602,0.8,0.4,1.0,black,black,0.0454,None
#text,a,0.0,0.0,0.0,0.4516,0.5732,0.8265,0.0,0.8,1.0,black,black,0.16,None
span,None,0.0,0.0,0.1538,0.8387,0.2317,0.39799999999999996,0.0,1.0,1.0,grey,black,0.2834,None
span,div,0.0,0.0,0.1538,0.9355,0.2317,0.39799999999999996,0.7,0.8,1.0,black,black,0.2823,None
#text,div,0.0,0.0,0.0769,0.4194,0.7317,0.1429,0.0,0.8,1.0,white,black,0.7598,None
#text,div,0.0,0.0,0.0,0.5484,0.1707,0.7755,0.0,0.4,1.0,white,black,0.0663,None
span,p,0.0,0.0,0.0769,0.6452,0.2195,0.6735,0.8,0.4,1.0,black,black,0.0449,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.5408,0.8,0.4,1.0,black,black,0.2726,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.2959,0.7,0.4,1.0,black,black,0.457,None
#text,h2,0.0,0.0,0.0,0.4839,0.1585,0.2755,0.0,0.4,1.0,black,black,0.4922,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.7551,0.6,0.4,0.0,grey,black,0.5779,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.7551,0.6,0.4,0.0,grey,black,0.5766,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.7551,0.6,0.4,0.0,grey,black,0.5779,None
div,div,0.0,0.1667,0.0,0.6333,0.3171,0.2653,0.8,0.4,0.0,black,black,0.0089,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.7551,0.6,0.4,0.0,grey,black,0.5779,None
None,None,0.0,0.0,0.0,0.7333,0.7561,0.6837,0.7,0.4,0.0,grey,black,0.4198,None
span,div,0.0,0.0,0.8462,0.4,0.4268,0.9184,0.6,0.4,0.0,grey,black,0.8124,None
None,None,0.0,0.0,0.0,0.7,0.7561,0.6224,0.6,1.0,0.0,grey,black,0.3398,None
p,div,0.0,0.0,0.0769,0.5333,0.2195,0.5612,0.7,0.4,0.0,black,black,0.3011,None
None,None,0.0,0.0,0.0,0.7,0.7561,0.5306,0.6,1.0,0.0,grey,black,0.2093,None
None,None,0.0,0.0,0.0,0.7,0.7561,0.4388,0.6,1.0,0.0,grey,black,0.1067,None
None,None,0.0,0.0,0.0,0.7,0.7561,0.2959,0.6,1.0,0.0,grey,black,0.0683,None
div,div,0.0,0.0,0.0,0.3333,0.1341,0.2755,0.6,0.4,0.0,black,black,0.0804,None
p,div,0.0,0.1667,0.0769,0.5,0.2073,0.2551,0.7,0.4,0.0,black,black,0.0447,None
None,None,0.0,0.0,0.0,0.6,0.7561,0.2347,0.8,0.8,0.0,black,black,0.1081,None
None,None,0.0,0.0,0.0,0.6,0.622,0.2347,0.8,0.8,0.0,black,black,0.0832,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.7551,0.6,0.4,0.0,grey,black,0.5779,None
span,span,0.0,0.0,0.0769,0.6,0.7561,0.4388,0.6,1.0,1.0,grey,black,0.1074,None
span,div,0.0,0.0,0.8462,0.4,0.4268,0.7551,0.6,0.4,0.0,grey,black,0.5785,None
span,div,0.0,0.0,0.8462,0.4,0.4268,0.7551,0.6,0.4,0.0,grey,black,0.5785,None
div,div,0.0,0.3333,0.3846,0.4333,0.3171,0.3163,0.8,0.4,0.0,black,black,0.0074,None
span,div,0.0,0.0,0.8462,0.4,0.4268,0.7551,0.6,0.4,0.0,grey,black,0.5772,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.9184,0.6,0.4,0.0,grey,black,0.8119,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.449,0.7,0.4,1.0,black,black,0.135,None
#text,p,0.0,0.0,0.2308,0.5667,0.2195,0.3673,0.0,0.4,1.0,black,black,0.0422,None
#text,div,0.0,0.0,0.0,0.4667,0.8293,0.0102,0.0,0.4,1.0,black,white,0.3982,None
#text,h2,0.0,0.0,0.0,0.4667,0.8171,0.1327,0.0,0.4,1.0,black,black,0.2516,None
span,p,0.0,0.0,0.0769,0.6667,0.2195,0.7041,0.8,0.4,1.0,black,black,0.5173,None
span,p,0.0,0.0,0.0769,0.6667,0.37799999999999995,0.6735,0.8,0.4,1.0,black,black,0.4787,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.2959,0.8,0.4,1.0,black,black,0.0427,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.5408,0.8,0.4,1.0,black,black,0.2712,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.449,0.8,0.4,1.0,black,black,0.1265,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.6327,0.8,0.4,1.0,black,black,0.4111,None
span,None,0.0,0.0,0.1538,0.8667,0.2317,0.4184,0.0,1.0,1.0,grey,black,0.0793,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.551,0.7,0.4,1.0,black,black,0.2799,None
div,div,0.0,0.0,0.6154,0.0333,0.0,1.0,0.8,0.4,0.0,black,black,1.0,None
input,div,0.0,0.0,0.0769,0.7,0.3171,0.2653,0.8,0.4,0.0,black,white,0.0,None
div,None,0.0,0.1667,0.0769,0.4333,0.2927,0.39799999999999996,0.8,0.4,0.0,black,black,0.039,None
None,None,0.0,0.0,0.0,0.7333,0.7561,0.7041,0.7,0.4,0.0,grey,black,0.4568,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.9184,0.6,0.4,0.0,grey,black,0.8119,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.9184,0.6,0.4,0.0,grey,black,0.8105,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.9184,0.6,0.4,0.0,grey,black,0.8119,None
span,div,0.0,0.0,0.8462,0.4,0.439,0.9184,0.6,0.4,0.0,grey,black,0.8119,None
None,div,0.0,0.3333,0.0769,0.4,0.2927,0.3776,0.8,0.4,0.0,black,black,0.0203,None
fieldset,div,0.0,0.3333,0.0769,0.5,0.3171,0.2755,0.8,0.4,0.0,black,black,0.0089,None
div,div,0.0,0.0,0.0769,0.1,0.0,0.1939,0.8,0.4,0.0,black,black,0.0783,None
span,span,0.0,0.0,0.0769,0.6,0.7561,0.2959,0.6,1.0,1.0,grey,black,0.0672,None
#text,span,0.0,0.0,0.1538,0.6667,0.2439,0.6837,0.0,0.4,1.0,black,black,0.4867,None
#text,p,0.0,0.0,1.0,0.5667,0.2195,0.4898,0.0,0.4,1.0,black,black,0.1988,None
#text,p,0.0,0.0,1.0,0.5667,0.2195,0.5204,0.0,0.4,1.0,black,black,0.2351,None
#text,p,0.0,0.0,1.0,0.5667,0.2195,0.5,0.0,0.4,1.0,black,black,0.20600000000000002,None
#text,p,0.0,0.0,1.0,0.5667,0.2195,0.5204,0.0,0.4,1.0,black,black,0.2423,None
#text,p,0.0,0.0,1.0,0.5667,0.2195,0.5102,0.0,0.4,1.0,black,black,0.2205,None
#text,span,0.0,0.0,0.0769,0.5333,0.7561,0.1122,0.0,0.4,1.0,black,black,0.2608,None
span,div,0.0,0.0,0.0,0.4667,0.3049,0.3878,0.7,0.4,1.0,black,black,0.0252,None
#text,button,0.0,0.0,0.0,0.4667,0.7317,0.2653,0.0,0.8,1.0,white,grey,0.0682,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.6429,0.7,0.4,1.0,black,black,0.4283,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.551,0.7,0.4,1.0,black,black,0.2883,None
#text,span,0.0,0.0,0.1538,0.6667,0.2439,0.7041,0.0,0.4,1.0,black,black,0.5246,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.4592,0.7,0.4,1.0,black,black,0.14300000000000002,None
p,div,0.0,0.0,0.0769,0.4333,0.9024,0.2041,0.7,0.4,1.0,black,black,0.1851,None
p,div,0.0,0.0,0.0769,0.4333,0.9024,0.2143,0.7,0.4,1.0,black,black,0.1715,None
#text,label,0.0,0.0,0.0,0.5333,0.3293,0.3673,0.0,0.8,1.0,grey,black,0.0102,None
#text,h3,0.0,0.0,0.0,0.4667,0.3049,0.0816,0.0,0.4,1.0,black,black,0.1807,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.6327,0.8,0.4,1.0,black,black,0.4125,None
span,span,0.0,0.0,0.0769,0.6,0.7561,0.5306,0.6,1.0,1.0,grey,black,0.2089,None
span,span,0.0,0.0,0.0769,0.6,0.7561,0.6224,0.6,1.0,1.0,grey,black,0.33899999999999997,None
p,div,0.0,0.1667,0.0769,0.5333,0.6098,0.3061,0.65,0.0,0.0,red,black,0.0119,None
span,div,0.0,0.1667,0.0769,0.6,0.5976,0.2959,0.8,0.4,0.0,black,black,0.0018,None
label,div,1.0,0.1667,0.0769,0.4667,0.3171,0.3163,0.7,0.4,0.0,black,black,0.0074,None
span,div,0.0,0.1667,0.0769,0.6,0.5976,0.2857,0.8,0.4,0.0,black,black,0.0018,None
select,span,0.0,0.0,0.0,0.6333,0.5976,0.2857,0.75,0.4,0.0,black,black,0.0,None
textarea,div,0.0,0.0,0.0769,0.4667,0.3171,0.3265,0.75,0.4,0.0,black,black,0.0,None
label,div,1.0,0.1667,0.0769,0.5,0.3171,0.3061,0.7,0.4,0.0,black,black,0.0059,None
div,div,0.0,0.6667,0.3846,0.4333,0.3171,0.3571,0.8,0.4,0.0,black,black,0.0218,None
h3,div,0.0,0.1667,0.2308,0.4667,0.3171,0.3469,0.7,0.4,0.0,black,black,0.0347,None
p,div,0.0,0.1667,0.2308,0.4667,0.3171,0.3571,0.7,0.4,0.0,black,black,0.0129,None
label,div,1.0,0.1667,0.0769,0.7,0.3171,0.2653,0.7,0.4,0.0,black,black,0.0089,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.6327,0.7,0.4,1.0,black,black,0.4199,None
div,div,0.0,0.5,0.2308,0.4667,0.3171,0.3673,0.8,0.4,0.0,black,black,0.0005,None
div,div,0.0,0.1667,0.2308,0.4667,0.3171,0.3776,0.8,0.4,0.0,black,black,0.0151,None
None,a,0.0,0.1667,0.0769,0.5333,0.3171,0.3776,0.8,1.0,0.0,grey,black,0.0111,None
div,div,0.0,0.3333,0.0,0.6667,0.3171,0.2653,0.8,0.4,0.0,black,black,0.0089,None
p,div,0.0,0.1667,0.0769,0.5333,0.3171,0.3061,0.65,0.0,0.0,red,black,0.0118,None
None,None,0.0,0.1667,0.0,0.5667,0.3171,0.3776,0.8,1.0,0.0,grey,black,0.32299999999999995,None
None,None,0.0,0.0,0.0,0.6,0.3171,0.3776,0.8,1.0,0.0,grey,black,0.01,None
div,div,0.0,0.3333,0.0,0.5,0.3171,0.3061,0.8,0.4,0.0,black,black,0.0118,None
div,fieldset,0.0,0.1667,0.1538,0.4667,0.3171,0.3061,0.8,0.4,0.0,black,black,0.0118,None
select,span,0.0,0.0,0.0,0.6333,0.5976,0.2959,0.75,0.4,0.0,black,black,0.0,None
label,div,1.0,0.1667,0.1538,0.5,0.3171,0.3673,0.8,0.8,0.0,grey,black,0.0005,None
#text,h2,0.0,0.0,0.0,0.4194,0.1585,0.7245,0.0,0.4,1.0,black,black,0.0738,None
span,div,0.0,0.1667,0.0769,0.6,0.3171,0.2857,0.8,0.4,0.0,black,black,0.0018,None
span,p,0.0,0.0,0.0769,0.6333,0.2195,0.6837,0.7,0.4,1.0,black,black,0.4868,None
span,p,0.0,0.0,0.0769,0.6452,0.2195,0.6531,0.8,0.4,1.0,black,black,0.0443,None
#text,h3,0.0,0.0,0.0,0.4516,0.4268,0.0816,0.0,0.4,1.0,black,black,0.8234,None
#text,span,0.0,0.0,0.0,0.4516,0.37799999999999995,0.1837,0.0,0.8,1.0,black,black,0.6527,None
#text,div,0.0,0.0,0.0,0.2581,0.1707,0.5612,0.0,0.4,1.0,black,black,0.0004,None
#text,button,0.0,0.0,0.0,0.4516,0.6829,0.2551,0.0,0.8,1.0,black,black,0.5741,None
#text,button,0.0,0.0,0.0769,0.4516,0.7195,0.2245,0.0,0.8,1.0,black,black,0.6304,None
#text,p,0.0,0.0,1.0,0.5484,0.2195,0.4694,0.0,0.4,1.0,black,black,0.162,None
span,span,0.0,0.0,0.0769,0.4516,0.3049,0.0612,0.0,0.8,1.0,black,black,0.8554,None
h4,div,0.0,0.0,0.1538,0.5806,0.2195,0.5408,0.7,0.8,1.0,black,black,0.0474,None
h4,div,0.0,0.0,0.1538,0.5806,0.2195,0.3673,0.7,0.8,1.0,black,black,0.342,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.6122,0.7,0.4,1.0,black,black,0.0431,None
span,p,0.0,0.0,0.0769,0.6452,0.2195,0.6531,0.8,0.4,1.0,black,black,0.043,None
#text,p,0.0,0.0,1.0,0.5484,0.2195,0.449,0.0,0.4,1.0,black,black,0.2001,None
span,span,0.0,0.0,0.0,0.9677,0.2317,0.4082,0.7,0.8,1.0,black,black,0.2674,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.5306,0.7,0.4,1.0,black,black,0.063,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.6122,0.7,0.4,1.0,black,black,0.0435,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.4388,0.7,0.4,1.0,black,black,0.2146,None
button,div,0.0,0.0,0.1538,0.4839,0.4024,0.7347,0.8,0.8,1.0,black,black,0.0494,None
#text,a,0.0,0.0,0.0,0.4516,0.9024,0.1837,0.0,0.8,1.0,black,black,0.7292,None
#text,label,0.0,0.0,0.0,0.4194,0.4146,0.0306,0.0,0.4,1.0,black,black,0.9007,None
#text,a,0.0,0.0,0.0,0.4516,0.9024,0.2041,0.0,0.8,1.0,black,black,0.7035,None
span,h4,0.0,0.0,0.0769,0.5806,0.3415,0.5306,0.7,0.4,1.0,black,black,0.1017,None
span,span,0.0,0.0,0.0769,0.6129,0.7561,0.6633,0.6,1.0,1.0,grey,black,0.0941,None
#text,p,0.0,0.0,0.0,0.5161,0.3171,0.6939,0.0,0.4,1.0,black,black,0.0215,None
span,p,0.0,0.0,0.0769,0.6452,0.3415,0.6735,0.8,0.4,1.0,black,black,0.019,None
#text,a,0.0,0.0,0.0769,0.6452,0.4024,0.7551,0.0,0.4,1.0,black,black,0.0398,None
#text,a,0.0,0.0,0.0769,0.6452,0.4024,0.7959,0.0,0.4,1.0,black,black,0.0657,None
#text,a,0.0,0.0,0.0769,0.6452,0.4024,0.7857,0.0,0.4,1.0,black,black,0.054000000000000006,None
#text,a,0.0,0.0,0.0769,0.6452,0.4024,0.7755,0.0,0.4,1.0,black,black,0.0408,None
#text,a,0.0,0.0,0.0769,0.6452,0.4024,0.7347,0.0,0.4,1.0,black,black,0.0434,None
#text,a,0.0,0.0,0.0769,0.6452,0.4024,0.7449,0.0,0.4,1.0,black,black,0.0499,None
span,p,0.0,0.0,0.0769,0.6452,0.2195,0.6735,0.8,0.4,1.0,black,black,0.0481,None
span,h4,0.0,0.0,0.0769,0.5806,0.3415,0.6122,0.7,0.4,1.0,black,black,0.0126,None
span,h4,0.0,0.0,0.0769,0.5806,0.3415,0.4388,0.7,0.4,1.0,black,black,0.2342,None
span,h4,0.0,0.0,0.0769,0.5806,0.3293,0.2959,0.7,0.4,1.0,black,black,0.4628,None
#text,h2,0.0,0.0,0.0,0.4839,0.1585,0.6327,0.0,0.4,1.0,black,black,0.0738,None
span,span,0.0,0.0,0.0769,0.4516,0.7561,0.7245,0.6,1.0,1.0,grey,black,0.076,None
#text,a,0.0,0.0,0.0,0.3548,0.8415,0.0204,0.0,0.8,1.0,black,black,0.9608,None
span,span,0.0,0.0,0.0769,0.5806,0.7561,0.2857,0.6,1.0,1.0,grey,black,0.5456,None
span,span,0.0,0.0,0.0769,0.5806,0.7561,0.5102,0.6,1.0,1.0,grey,black,0.2419,None
span,span,0.0,0.0,0.0769,0.5806,0.7561,0.602,0.6,1.0,1.0,grey,black,0.1867,None
span,span,0.0,0.0,0.0769,0.5806,0.7561,0.4286,0.6,1.0,1.0,grey,black,0.3514,None
span,span,0.0,0.0,0.0769,0.6129,0.7561,0.6429,0.6,1.0,1.0,grey,black,0.124,None
#text,a,0.0,0.0,0.0,0.4516,0.9024,0.1633,0.0,0.8,1.0,black,black,0.7552,None
#text,p,0.0,0.0,0.0,0.5161,0.2073,0.2449,0.0,0.4,1.0,black,black,0.5482,None
h1,div,0.0,0.0,0.0769,0.4839,0.2073,0.2347,0.8,0.8,1.0,black,black,0.5577,None
select,span,0.0,0.0,0.0,0.6333,0.3171,0.2959,0.75,0.4,0.0,black,black,0.0,None
span,div,0.0,0.1667,0.0769,0.6,0.3171,0.2959,0.8,0.4,0.0,black,black,0.0018,None
div,div,0.0,0.0,0.0769,0.2667,0.9146,0.2143,0.8,0.4,0.0,black,black,0.17800000000000002,None
div,None,0.0,0.1667,0.0769,0.4333,0.2927,0.3776,0.7,0.4,0.0,black,white,0.0203,None
div,fieldset,0.0,0.3333,0.1538,0.4667,0.3171,0.2755,0.8,0.4,0.0,black,black,0.0089,None
select,span,0.0,0.0,0.0,0.6333,0.3171,0.2857,0.75,0.4,0.0,black,black,0.0,None
#text,p,0.0,0.0,0.0,0.5,0.3171,0.3571,0.0,0.4,1.0,black,black,0.0126,None
#text,a,0.0,0.0,0.0,0.3667,0.8415,0.0408,0.0,0.8,1.0,black,black,0.371,None
#text,div,0.0,0.0,0.0769,0.4333,0.7317,0.1429,0.0,0.8,1.0,white,black,0.2211,None
span,div,0.0,0.0,0.1538,0.9667,0.2317,0.4184,0.7,0.8,1.0,black,black,0.0801,None
span,span,0.0,0.0,0.0769,0.6333,0.7561,0.6939,0.6,1.0,1.0,grey,black,0.4412,None
span,span,0.0,0.0,0.0769,0.6333,0.7561,0.6735,0.6,1.0,1.0,grey,black,0.4043,None
span,span,0.0,0.0,0.0769,0.4333,0.3415,0.0612,0.0,0.8,1.0,grey,black,0.2215,None
#text,a,0.0,0.0,0.0,0.4667,0.9024,0.1735,0.0,0.8,1.0,black,black,0.2225,None
#text,div,0.0,0.0,0.0,0.4667,0.8171,0.1429,0.0,0.4,1.0,black,black,0.2427,None
span,p,0.0,0.0,0.0769,0.6667,0.2195,0.6939,0.8,0.4,1.0,black,black,0.5166,None
span,p,0.0,0.0,0.0769,0.6667,0.2195,0.6735,0.8,0.4,1.0,black,black,0.4787,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.551,0.7,0.4,1.0,black,black,0.2806,None
span,p,0.0,0.0,0.0769,0.6333,0.2195,0.7041,0.7,0.4,1.0,black,black,0.5247,None
fieldset,div,0.0,0.3333,0.0769,0.5,0.5976,0.2755,0.8,0.4,0.0,black,black,0.0089,None
label,fieldset,0.0,0.1667,0.0769,0.5333,0.5976,0.2755,0.7,0.4,0.0,black,black,0.0089,None
fieldset,div,0.0,0.5,0.3846,0.4333,0.3171,0.2755,0.8,0.4,0.0,black,black,0.0089,None
button,div,0.0,0.1667,0.0,0.4667,0.8415,0.39799999999999996,0.8,0.8,0.0,white,grey,0.07,None
#text,p,0.0,0.0,0.1538,0.5806,0.2195,0.6837,0.0,0.4,1.0,black,black,0.0528,None
#text,None,0.0,0.0,0.0,0.5161,0.2683,0.8367,0.0,0.8,1.0,black,black,0.1206,None
p,a,0.0,0.0,0.1538,0.4194,0.1951,0.2041,0.7,0.4,1.0,black,black,0.6112,None
span,h4,0.0,0.0,0.0769,0.5806,0.2195,0.2959,0.7,0.4,1.0,black,black,0.4497,None
input,div,0.0,0.0,0.0769,0.2333,0.9878,0.4184,0.75,0.4,0.0,black,white,0.0,None
None,None,0.0,0.0,0.0,0.6774,0.7561,0.602,0.6,1.0,0.0,grey,black,0.1861,None
None,None,0.0,0.0,0.0,0.7097,0.7561,0.6735,0.7,0.4,0.0,grey,black,0.0847,None
span,span,0.0,0.0,0.0769,0.5333,0.7561,0.2857,0.6,1.0,1.0,grey,black,0.0672,None
span,span,0.0,0.0,0.0769,0.5333,0.7561,0.6531,0.6,1.0,1.0,grey,black,0.3879,None
span,h4,0.0,0.0,0.0769,0.6,0.2195,0.3061,0.7,0.4,1.0,black,black,0.0433,None
span,h4,0.0,0.0,0.0769,0.6,0.3415,0.6327,0.7,0.4,1.0,black,black,0.4188,None
span,h4,0.0,0.0,0.0769,0.6,0.3415,0.551,0.7,0.4,1.0,black,black,0.2778,None
span,h4,0.0,0.0,0.0769,0.6,0.3293,0.3061,0.7,0.4,1.0,black,black,0.0124,None
None,span,0.0,0.0,0.1538,0.6667,0.2561,0.6837,0.7,0.4,1.0,black,black,0.4864,None
None,span,0.0,0.0,0.1538,0.6667,0.2195,0.6837,0.7,0.4,1.0,black,black,0.4875,None
None,span,0.0,0.0,0.1538,0.6667,0.2561,0.7041,0.7,0.4,1.0,black,black,0.5243,None
None,span,0.0,0.0,0.1538,0.6667,0.2195,0.7041,0.7,0.4,1.0,black,black,0.5254,None
span,a,0.0,0.0,0.0,0.5333,0.1829,0.2653,0.7,0.8,1.0,grey,black,0.0576,None
span,li,0.0,0.0,0.0,0.5,0.1707,0.2653,0.7,0.8,1.0,black,black,0.065,None
label,fieldset,0.0,0.1667,0.0769,0.5333,0.3171,0.2755,0.7,0.4,0.0,black,black,0.0089,None
span,h4,0.0,0.0,0.0769,0.6,0.3415,0.449,0.7,0.4,1.0,black,black,0.1297,None
ul,div,0.0,0.0833,0.0435,0.6364,0.7368,0.3535,0.5,1.0,0.0,grey,black,0.4006,None
div,div,0.0,0.0833,0.0435,0.6364,0.1579,0.40399999999999997,0.4062,0.4,0.0,black,black,0.674,None
a,li,0.0,0.1667,0.0,0.4545,0.7368,0.3131,0.5,1.0,0.0,grey,black,0.3235,None
None,None,0.0,0.0,0.2174,0.7727,0.1263,0.9697,0.5,0.4,0.0,black,black,0.4039,None
span,button,0.0,0.1667,0.0,0.6818,0.3684,0.9798,0.375,0.8,0.0,grey,black,0.2517,None
div,a,0.0,0.0833,0.087,0.5,0.4,0.596,0.5,1.0,0.0,grey,black,0.91,None
None,None,0.0,0.0,0.2174,0.7727,0.1263,0.9697,0.5,0.4,0.0,black,black,0.4086,None
a,li,0.0,0.25,0.0435,0.4545,0.1263,0.5657,0.5,1.0,0.0,grey,black,0.9976,None
p,a,0.0,0.1667,0.087,0.5,0.4,0.5859,0.4375,0.4,0.0,black,black,0.94,None
None,None,0.0,0.0,0.2174,0.7727,0.1263,0.9697,0.5,0.4,0.0,black,black,0.4059,None
div,li,0.0,0.0833,0.0435,0.4545,0.1263,0.6566,0.5,0.4,0.0,black,black,0.8402,None
None,None,0.0,0.0,0.2174,0.7727,0.1368,0.9697,0.5,0.4,0.0,black,black,0.4002,None
button,div,0.0,0.0833,0.0,0.6364,0.3684,0.9798,0.375,0.8,0.0,grey,black,0.2517,None
None,None,0.0,0.0,0.0435,0.7727,0.1895,0.9697,0.5,0.4,0.0,black,black,0.3642,None
div,div,0.0,0.0833,0.0435,0.5909,0.4316,0.6566,0.4062,0.4,0.0,black,black,0.7817,None
img,li,0.0,0.0,0.0,0.6818,0.4105,0.6566,0.5,1.0,0.0,grey,black,0.7879,None
div,div,0.0,0.1667,0.0435,0.5455,0.4632,0.5657,0.5,1.0,0.0,grey,black,0.9292,None
None,div,0.0,0.0833,0.0435,0.4545,0.1053,0.9798,0.5,0.4,0.0,black,black,0.4168,None
a,li,0.0,0.0833,0.0,0.5909,0.1053,0.9798,0.375,0.8,0.0,grey,black,0.4167,None
p,a,0.0,0.1667,0.087,0.5,0.6737,0.5859,0.4375,0.4,0.0,black,black,0.9135,None
div,div,0.0,0.0833,0.0435,0.5909,0.4316,0.596,0.4062,0.4,0.0,black,black,0.9029,None
h3,div,0.0,0.1667,0.0435,0.5909,0.1895,0.5758,0.5,0.8,0.0,black,black,0.9922,None
None,None,0.0,0.0,0.2174,0.7727,0.1053,0.9697,0.5,0.4,0.0,black,black,0.4172,None
None,None,0.0,0.0,0.0435,0.7727,0.1895,0.9697,0.5,0.4,0.0,black,black,0.3642,None
div,li,0.0,0.0833,0.0435,0.4545,0.3895,0.6566,0.5,0.4,0.0,black,black,0.7733,None
h3,div,0.0,0.1667,0.0435,0.5909,0.7263,0.6263,0.5,0.8,0.0,black,black,0.8133,None
a,li,0.0,0.25,0.0435,0.4545,0.1263,0.6263,0.5,1.0,0.0,grey,black,0.9211,None
None,div,0.0,0.0833,0.0435,0.5455,0.1368,0.6263,0.5,1.0,0.0,grey,black,0.9138,None
img,None,0.0,0.0,0.0,0.5909,0.1368,0.6263,0.5,1.0,0.0,grey,black,0.9138,None
None,None,0.0,0.0,0.2174,0.7273,0.1895,0.9697,0.5,0.4,0.0,black,black,0.3667,None
li,ul,0.0,0.0833,0.4783,0.5455,0.2421,0.9798,0.5,0.4,0.0,black,black,0.3343,None
img,None,0.0,0.0,0.0,0.5909,0.1368,0.5657,0.5,1.0,0.0,grey,black,1.0,None
div,div,0.0,0.0833,0.0435,0.5909,0.6737,0.5455,0.5,1.0,0.0,grey,black,0.8440000000000001,None
p,div,0.0,0.1667,0.0435,0.5909,0.1895,0.5758,0.4375,0.4,0.0,black,black,0.9982,None
p,div,0.0,0.1667,0.0435,0.5909,0.7263,0.5758,0.4375,0.4,0.0,black,black,0.9151,None
div,div,0.0,0.1667,0.0435,0.5455,0.1895,0.5657,0.5,1.0,0.0,grey,black,0.986,None
div,li,0.0,0.0833,0.0435,0.4545,0.3895,0.6061,0.5,0.4,0.0,black,black,0.8925,None
a,div,0.0,0.1667,0.0,0.5,0.4842,0.6667,0.5,1.0,0.0,grey,black,0.7504,None
None,None,0.0,0.0,0.2174,0.7727,0.1579,0.9697,0.5,0.4,0.0,black,black,0.3852,None
None,None,0.0,0.0,0.2174,0.7727,0.1789,0.9697,0.5,0.4,0.0,black,black,0.3758,None
li,ul,0.0,0.1667,1.0,0.4091,0.6632,0.6263,0.5,0.4,0.0,black,black,0.8299,None
a,li,0.0,0.25,0.0435,0.4545,0.6632,0.6263,0.5,1.0,0.0,grey,black,0.8299,None
div,li,0.0,0.0833,0.0435,0.4545,0.6632,0.5556,0.5,0.4,0.0,black,black,0.8646,None
None,div,0.0,0.0833,0.0435,0.5455,0.6737,0.6263,0.5,1.0,0.0,grey,black,0.8240000000000001,None
img,None,0.0,0.0,0.0,0.5909,0.6737,0.6263,0.5,1.0,0.0,grey,black,0.8240000000000001,None
div,div,0.0,0.1667,0.0435,0.5455,0.7263,0.6263,0.5,1.0,0.0,grey,black,0.8201,None
a,div,0.0,0.1667,0.0,0.5,0.7474,0.5556,0.5,1.0,0.0,grey,black,0.8662,None
li,ul,0.0,0.1667,1.0,0.4091,0.1263,0.6263,0.5,0.4,0.0,black,black,0.9211,None
div,div,0.0,0.0,0.3478,0.0455,0.0,1.0,0.5,0.4,0.0,black,black,0.4916,None
None,None,0.0,0.0,0.2174,0.7273,0.1368,0.9697,0.5,0.4,0.0,black,black,0.4002,None
#text,div,0.0,0.0,0.0,0.6364,0.1579,0.8182,0.0,0.4,1.0,black,black,0.5387,None
#text,div,0.0,0.0,0.0,0.6364,0.4316,0.8182,0.0,0.4,1.0,black,black,0.4353,None
#text,div,0.0,0.0,0.0,0.6364,0.1579,0.7071,0.0,0.4,1.0,black,black,0.735,None
